game,track.id,track.name,track.artist,track.album.name,track.album.release_date,track.album.release_date_precision,track.explicit,track.duration_ms,track.popularity,track.external_urls.spotify,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Just Dance Unlimited,5Q7TzTJTgpFnaybWvDA4jd,Get Ugly,Jason Derulo,Get Ugly,08/04/2015,day,TRUE,200492,40,https://open.spotify.com/track/5Q7TzTJTgpFnaybWvDA4jd,0.75,0.683,9,-4.829,0,0.12,0.0462,1.32E-06,0.297,0.539,111.066
Just Dance Unlimited,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,TALKING IS HARD,02/12/2014,day,FALSE,199080,84,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA,0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038
Just Dance Unlimited,1i1rNVtxbE7rdFfpHuNq2j,Hold My Hand,Jess Glynne,Hold My Hand,24/02/2015,day,FALSE,227343,61,https://open.spotify.com/track/1i1rNVtxbE7rdFfpHuNq2j,0.642,0.823,0,-5.717,1,0.0289,0.00159,0,0.0776,0.431,122.977
Just Dance Unlimited,6fQcqEcXfnY0L6VwS0c3gT,Cheerleader (Felix Jaehn Remix) - Radio Edit,OMI & Felix Jaehn,Cheerleader (Felix Jaehn Remix Radio Edit),02/12/2014,day,FALSE,180021,59,https://open.spotify.com/track/6fQcqEcXfnY0L6VwS0c3gT,0.827,0.576,4,-7.774,1,0.0372,0.184,0.029,0.0656,0.41,118.04
Just Dance Unlimited,2wqaekenSQZm7hxQOYt8oE,Am I Wrong,Nico & Vinz,Am I Wrong,21/01/2014,day,FALSE,247520,62,https://open.spotify.com/track/2wqaekenSQZm7hxQOYt8oE,0.725,0.68,8,-5.465,1,0.0306,0.162,2.13E-06,0.158,0.76,119.939
Just Dance Unlimited,5k5fWendNngd89O8JKoE8L,Better When I'm Dancin',Meghan Trainor,Better When I'm Dancin',14/10/2015,day,FALSE,176266,74,https://open.spotify.com/track/5k5fWendNngd89O8JKoE8L,0.756,0.789,2,-7.002,1,0.0324,0.53,0.000711,0.157,0.873,127.987
Just Dance Unlimited,34vuwpTj9M0cFYJ0DeK97Z,Taste The Feeling (Avicii Vs. Conrad Sewell),Avicii & Conrad Sewell,Taste The Feeling (Avicii Vs. Conrad Sewell),11/03/2016,day,FALSE,191065,0,https://open.spotify.com/track/34vuwpTj9M0cFYJ0DeK97Z,0.638,0.792,6,-4.501,1,0.0555,0.0337,0,0.0618,0.595,89.974
Just Dance Unlimited,3gIxuxGoNdVOaLw4SlyB0M,<U+0423><U+043B><U+044B><U+0431><U+0430><U+0439><U+0441><U+044F>,IOWA,8 <U+043C><U+0430><U+0440><U+0442><U+0430> (<U+041B><U+0443><U+0447><U+0448><U+0438><U+0435> <U+043F><U+0435><U+0441><U+043D><U+0438> <U+0434><U+043B><U+044F> <U+043D><U+0435><U+0451>),12/02/2016,day,FALSE,218091,0,https://open.spotify.com/track/3gIxuxGoNdVOaLw4SlyB0M,0.738,0.801,7,-3.709,1,0.166,0.00957,1.73E-05,0.205,0.94,129.998
Just Dance Unlimited,61w1Ry5X8UUsbNoPG7zRP1,Land of 1000 Dances,Wilson Pickett,Rhino Hi-Five: Wilson Pickett,15/03/2005,day,FALSE,146973,53,https://open.spotify.com/track/61w1Ry5X8UUsbNoPG7zRP1,0.618,0.588,2,-11.624,1,0.0735,0.0128,0.0266,0.351,0.768,86.903
Just Dance Unlimited,1B75hgRqe7A4fwee3g3Wmu,U Can't Touch This,MC Hammer,Please Hammer Don't Hurt 'Em,20/02/1990,day,FALSE,257360,75,https://open.spotify.com/track/1B75hgRqe7A4fwee3g3Wmu,0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148
Just Dance Unlimited,1oHB65eI7UVmjuXyjNdwdJ,Mundian To Bach Ke,Panjabi MC,The Album,01/01/2003,day,FALSE,245573,0,https://open.spotify.com/track/1oHB65eI7UVmjuXyjNdwdJ,0.775,0.879,8,-5,0,0.0392,0.398,0.768,0.148,0.942,98.042
Just Dance Unlimited,7bDxiHrazDoD3sOt9JjSDD,You Can't Hurry Love,The Supremes,Gold,01/01/2005,day,FALSE,165066,0,https://open.spotify.com/track/7bDxiHrazDoD3sOt9JjSDD,0.455,0.827,10,-6.595,1,0.158,0.735,0,0.124,0.644,194.864
Just Dance Unlimited,3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,Britney Spears,...Baby One More Time (Digital Deluxe Version),12/01/1999,day,FALSE,211066,79,https://open.spotify.com/track/3MjUtNVVq3C8Fn0MP3zhXa,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96
Just Dance Unlimited,6Gm1Eym26iEc9H6wkwbKYm,Big Girl (You Are Beautiful),MIKA,Life In Cartoon Motion,01/01/2007,day,FALSE,248000,0,https://open.spotify.com/track/6Gm1Eym26iEc9H6wkwbKYm,0.794,0.758,11,-6.289,1,0.0713,0.0306,1.38E-06,0.269,0.821,115.99
Just Dance Unlimited,6MjiVEJy1YVuJNFu72OH61,Bad Romance,Lady Gaga,Bad Romance,01/01/2009,day,FALSE,294640,0,https://open.spotify.com/track/6MjiVEJy1YVuJNFu72OH61,0.695,0.919,0,-3.769,1,0.0381,0.00264,4.10E-05,0.062,0.717,119.002
Just Dance Unlimited,2fiRJjWb9uk21Gva6oHpKs,Cosmic Girl,Jamiroquai,Center Stage Music From The Motion Picture,1987,year,FALSE,242973,45,https://open.spotify.com/track/2fiRJjWb9uk21Gva6oHpKs,0.643,0.934,11,-6.651,0,0.0513,0.0348,0.000654,0.303,0.929,119.838
Just Dance Unlimited,6tS3XVuOyu10897O3ae7bi,California Gurls,Katy Perry & Snoop Dogg,Teenage Dream: The Complete Confection,12/03/2012,day,FALSE,234653,76,https://open.spotify.com/track/6tS3XVuOyu10897O3ae7bi,0.791,0.754,0,-3.729,1,0.0569,0.00446,0,0.163,0.425,125.014
Just Dance Unlimited,6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,"Earth, Wind & Fire & The Emotions",I Am,1979-06,month,FALSE,288293,76,https://open.spotify.com/track/6ztstiyZL6FXzh4aG46ZPD,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715
Just Dance Unlimited,5M9cjFpI55UEmnC5DfL3cA,"Baby Zouk (As Heard In the Video Game ""Just Dance 3"")",Dr. Creole,"Baby Zouk (As Heard In the Video Game ""Just Dance 3"") - Single",15/11/2011,day,FALSE,97017,13,https://open.spotify.com/track/5M9cjFpI55UEmnC5DfL3cA,0.649,0.908,2,-9.776,1,0.0332,0.000825,0.827,0.0493,0.987,129.946
Just Dance Unlimited,460IQXPBqCTiPRMzH4bgsy,We No Speak Americano (Original Mix),Yolanda Be Cool & DCUP,We No Speak Americano,27/02/2010,day,FALSE,269800,0,https://open.spotify.com/track/460IQXPBqCTiPRMzH4bgsy,0.866,0.692,3,-4.855,0,0.0493,0.0283,0.277,0.0977,0.494,125.003
Just Dance Unlimited,0HZlND4giwzgolBpaNIRGV,"Aquarius/Let The Sunshine In (The Flesh Failures) - From the Musical ""Hair""",The 5th Dimension,The Age Of Aquarius,1969,year,FALSE,289293,61,https://open.spotify.com/track/0HZlND4giwzgolBpaNIRGV,0.293,0.74,7,-6.098,1,0.0399,0.445,0.00152,0.0998,0.514,118.225
Just Dance Unlimited,6rgzYA4GwcCXYWST4ODTJi,Cercavo Amore,Emma,Sarò Libera (Sanremo Edition),2011,year,FALSE,212053,37,https://open.spotify.com/track/6rgzYA4GwcCXYWST4ODTJi,0.484,0.869,0,-3.621,1,0.0434,0.00264,0,0.288,0.756,130.108
Just Dance Unlimited,0KTsmr6JOuhxZuiXUha1xC,Beauty And A Beat,Justin Bieber & Nicki Minaj,Believe (Deluxe Edition),01/01/2012,day,FALSE,227986,0,https://open.spotify.com/track/0KTsmr6JOuhxZuiXUha1xC,0.601,0.845,0,-4.711,1,0.0653,0.00116,1.00E-04,0.0653,0.662,127.97
Just Dance Unlimited,4lAdOkj9Pj1952EYIKZmxg,C'Mon,Kesha,Warrior (Deluxe Version),30/11/2012,day,FALSE,214333,0,https://open.spotify.com/track/4lAdOkj9Pj1952EYIKZmxg,0.558,0.781,1,-5.448,0,0.0963,0.00657,0.00144,0.102,0.286,126.025
Just Dance Unlimited,0vvG0VEN6l2fbIEUtq3mQD,American Girl,Bonnie McKee,American Girl,23/07/2013,day,FALSE,224106,50,https://open.spotify.com/track/0vvG0VEN6l2fbIEUtq3mQD,0.66,0.816,0,-4.332,0,0.0344,0.00976,1.87E-05,0.59,0.66,127.97
Just Dance Unlimited,0XzkemXSiXJa7VgDFPfU4S,Blurred Lines,"Robin Thicke, T.I. & Pharrell Williams",Blurred Lines,01/01/2013,day,FALSE,263053,3,https://open.spotify.com/track/0XzkemXSiXJa7VgDFPfU4S,0.862,0.503,7,-7.703,1,0.0494,0.00453,1.87E-05,0.0761,0.863,119.998
Just Dance Unlimited,3svSpGRGdpM6IgdFRYO5Nm,Can't Get Enough (feat. Pitbull),Becky G & Pitbull,Play It Again,16/07/2013,day,FALSE,227133,46,https://open.spotify.com/track/3svSpGRGdpM6IgdFRYO5Nm,0.703,0.882,5,-4.332,1,0.232,0.142,2.53E-06,0.089,0.594,127.956
Just Dance Unlimited,0ktV2JoOsoTGURzKaZnjJL,Birthday,Katy Perry,PRISM (Deluxe),01/01/2013,day,FALSE,215042,0,https://open.spotify.com/track/0ktV2JoOsoTGURzKaZnjJL,0.715,0.67,11,-5.123,1,0.0735,0.0948,3.90E-06,0.117,0.867,126.069
Just Dance Unlimited,3rWbIR3rJIT0Rpu3iR9ZXg,Break Free,Ariana Grande & Zedd,My Everything (Deluxe),13/04/2015,day,FALSE,214840,48,https://open.spotify.com/track/3rWbIR3rJIT0Rpu3iR9ZXg,0.688,0.705,7,-5.323,0,0.0456,0.00658,4.04E-05,0.204,0.293,129.949
Just Dance Unlimited,7pBBypRRRhCloyONPGldCG,Built For This,Becky G,Play It Again,16/07/2013,day,FALSE,189800,39,https://open.spotify.com/track/7pBBypRRRhCloyONPGldCG,0.74,0.798,8,-6.101,1,0.0609,0.157,0.0106,0.113,0.348,104.008
Just Dance Unlimited,094RugjgLW6CdPLOJctBZ3,Boom Clap,Charli XCX,SUCKER,09/02/2015,day,FALSE,169866,60,https://open.spotify.com/track/094RugjgLW6CdPLOJctBZ3,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999
Just Dance Unlimited,3v9xlH6BpmRbqL7hgNJhfT,I Get Around (Mono),The Beach Boys,All Summer Long (Mono & Stereo),13/07/1964,day,FALSE,134386,68,https://open.spotify.com/track/3v9xlH6BpmRbqL7hgNJhfT,0.39,0.625,9,-7.813,0,0.0537,0.36,0,0.0663,0.514,144.338
Just Dance Unlimited,2TjNlK2tNBxF8C8RIaK9Gb,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,ABBA Gold,01/01/2008,day,FALSE,289160,0,https://open.spotify.com/track/2TjNlK2tNBxF8C8RIaK9Gb,0.704,0.667,2,-5.981,0,0.0283,0.0298,0.00351,0.303,0.733,119.424
Just Dance Unlimited,1eJFkz0Ms9fdGb8XvHJag4,Funkytown,Lipps Inc.,Années 80,01/01/2013,day,FALSE,236386,0,https://open.spotify.com/track/1eJFkz0Ms9fdGb8XvHJag4,0.923,0.597,0,-9.258,1,0.0628,0.000245,0.795,0.0934,0.278,122.683
Just Dance Unlimited,2HHtWyy5CgaQbC7XSoOb0e,Eye of the Tiger,Survivor,Eye Of The Tiger,1982,year,FALSE,243773,75,https://open.spotify.com/track/2HHtWyy5CgaQbC7XSoOb0e,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965
Just Dance Unlimited,1H5tvpoApNDxvxDexoaAUo,Who Let The Dogs Out,Baha Men,Who Let The Dogs Out,2000,year,FALSE,198400,67,https://open.spotify.com/track/1H5tvpoApNDxvxDexoaAUo,0.869,0.887,0,-4.505,1,0.0993,0.0605,0,0.148,0.784,129.221
Just Dance Unlimited,7yBl8YmvcgwwYlazJcvowE,Fame,Irene Cara,Fame: The Original Soundtrack from the Motion Picture,16/05/1980,day,FALSE,316066,0,https://open.spotify.com/track/7yBl8YmvcgwwYlazJcvowE,0.7,0.73,0,-8.763,0,0.0311,0.132,0,0.133,0.961,130.519
Just Dance Unlimited,6AQd58GaIPRhGwjenfYOMP,Cotton Eye Joe,Rednex,"Années 90: Les meilleurs hits 90's réunis dans une playlist qui vous emmèra back to the future à l'époque des Boys Bands, de la Dance et autres tubes ensoleillés.",2014,year,FALSE,191653,0,https://open.spotify.com/track/6AQd58GaIPRhGwjenfYOMP,0.708,0.852,9,-8.726,0,0.0493,0.00578,0.000786,0.037,0.542,132.015
Just Dance Unlimited,09OKEiKltU6AvvrEtE92OY,Crucified - Radio Edit,Army Of Lovers,Massive Luxury Overdose (Swedish Version),01/01/1991,day,FALSE,214093,57,https://open.spotify.com/track/09OKEiKltU6AvvrEtE92OY,0.6,0.904,4,-10.003,0,0.0584,0.0198,7.98E-05,0.749,0.475,122.006
Just Dance Unlimited,6xdLJrVj4vIXwhuG8TMopk,Crazy Little Thing Called Love - Remastered 2011,Queen,The Game (2011 Remaster),27/06/1980,day,FALSE,163373,76,https://open.spotify.com/track/6xdLJrVj4vIXwhuG8TMopk,0.599,0.761,0,-6.887,1,0.0421,0.713,4.74E-06,0.349,0.712,77.015
Just Dance Unlimited,5HbCnVLXRyZVxnreOPgJCK,Girlfriend,Avril Lavigne,The Best Damn Thing,17/04/2007,day,TRUE,216600,0,https://open.spotify.com/track/5HbCnVLXRyZVxnreOPgJCK,0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983
Just Dance Unlimited,4AfbXcxHuP7YuS3o4QSQIM,"Futebol Crazy (As Heard In the Video Game ""Just Dance 2"")",Paul James Borg,"Futebol Crazy (As Heard In the Video Game ""Just Dance 2"") - Single",29/04/2016,day,FALSE,258208,3,https://open.spotify.com/track/4AfbXcxHuP7YuS3o4QSQIM,0.686,0.976,7,-8.665,1,0.0424,0.00485,0.898,0.0964,0.731,132.092
Just Dance Unlimited,4lCv7b86sLynZbXhfScfm2,Firework,Katy Perry,Teenage Dream: The Complete Confection,12/03/2012,day,FALSE,227880,73,https://open.spotify.com/track/4lCv7b86sLynZbXhfScfm2,0.638,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.649,124.072
Just Dance Unlimited,300zfRaCgTmEm5Eqe3HqZZ,Ghostbusters,Ray Parker Jr.,Arista Heritage Series: Ray Parker,08/02/2000,day,FALSE,240800,61,https://open.spotify.com/track/300zfRaCgTmEm5Eqe3HqZZ,0.779,0.717,6,-9.7,0,0.0335,0.0125,0.0536,0.355,0.789,115.384
Just Dance Unlimited,2z3gIHNav9sE6llENuCOAs,She's Got Me Dancing,Tommy Sparks,She's Got Me Dancing,01/01/2009,day,FALSE,209413,35,https://open.spotify.com/track/2z3gIHNav9sE6llENuCOAs,0.721,0.878,2,-4.735,1,0.0416,0.000807,1.57E-05,0.108,0.775,112.043
Just Dance Unlimited,2CEgGE6aESpnmtfiZwYlbV,Dynamite,Taio Cruz,The Rokstarr Hits Collection,01/01/2010,day,FALSE,202613,81,https://open.spotify.com/track/2CEgGE6aESpnmtfiZwYlbV,0.751,0.783,4,-3.724,1,0.0859,0.00379,0,0.036,0.816,119.975
Just Dance Unlimited,4z8ssgZfs5TzKiO8HaGWXO,E.T.,Katy Perry,Teenage Dream: The Complete Confection,12/03/2012,day,FALSE,206373,69,https://open.spotify.com/track/4z8ssgZfs5TzKiO8HaGWXO,0.603,0.872,5,-5.404,0,0.0792,0.0213,0,0.366,0.691,150.104
Just Dance Unlimited,2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida,Wild Ones,22/06/2012,day,FALSE,248133,77,https://open.spotify.com/track/2LEF1A8DOZ9wRYikWgVlZ8,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011
Just Dance Unlimited,03EpQ63wgYcMYHn2qOiCPW,Just a Gigolo,Louis Prima,Just a Gigolo,15/01/2008,day,FALSE,282600,25,https://open.spotify.com/track/03EpQ63wgYcMYHn2qOiCPW,0.523,0.527,8,-7.256,1,0.0686,0.43,0,0.0748,0.701,124.889
Just Dance Unlimited,7MTvJ1opaAkaEx0guBsjWR,Domino,Jessie J,Domino,01/01/2011,day,FALSE,231840,0,https://open.spotify.com/track/7MTvJ1opaAkaEx0guBsjWR,0.759,0.563,7,-4.543,1,0.0356,0.00729,0,0.0342,0.809,126.995
Just Dance Unlimited,6W1PGzQ3ludyZjNYKwV949,Diggin' In The Dirt - Single Version,Stefanie Heinzmann,Stefanie Heinzmann (Deluxe Edition),01/01/2012,day,FALSE,213013,0,https://open.spotify.com/track/6W1PGzQ3ludyZjNYKwV949,0.732,0.831,3,-3.771,0,0.047,0.04,0,0.181,0.828,116.837
Just Dance Unlimited,2qclROsVAXnxPLMlYQ3BAt,"So Glamorous (As Featured in ""Just Dance 4"")",The Girly Team,"So Glamorous (As Featured in ""Just Dance 4"") - Single",29/01/2013,day,FALSE,175721,0,https://open.spotify.com/track/2qclROsVAXnxPLMlYQ3BAt,0.687,0.831,6,-5.665,0,0.0785,0.000801,0.000246,0.332,0.755,126.013
Just Dance Unlimited,1R2SZUOGJqqBiLuvwKOT2Y,Gangnam Style (<U+AC15><U+B0A8><U+C2A4><U+D0C0><U+C77C>),PSY,Gangnam Style (<U+AC15><U+B0A8><U+C2A4><U+D0C0><U+C77C>),01/01/2012,day,FALSE,219493,0,https://open.spotify.com/track/1R2SZUOGJqqBiLuvwKOT2Y,0.727,0.938,11,-2.872,0,0.288,0.00432,0,0.0911,0.757,132.077
Just Dance Unlimited,6mnjcTmK8TewHfyOp3fC9C,Die Young,Kesha,Warrior (Deluxe Version),30/11/2012,day,FALSE,211920,0,https://open.spotify.com/track/6mnjcTmK8TewHfyOp3fC9C,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001
Just Dance Unlimited,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,Swedish House Mafia & John Martin,Don't You Worry Child,14/09/2012,day,FALSE,212862,79,https://open.spotify.com/track/2V65y3PX4DkRhy1djlxd9p,0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042
Just Dance Unlimited,5U8dy2VxCGMXCy5b9ZfzO4,Gentleman,PSY,Gentleman,01/01/2013,day,FALSE,194546,0,https://open.spotify.com/track/5U8dy2VxCGMXCy5b9ZfzO4,0.879,0.738,3,-2.892,0,0.119,0.00268,0,0.0514,0.645,125.989
Just Dance Unlimited,7lUW83jfsIVZgOs2kaulxe,Danse (feat. Flo Rida),TAL & Flo Rida,A l'infini (Summer Edition),16/06/2014,day,FALSE,171544,37,https://open.spotify.com/track/7lUW83jfsIVZgOs2kaulxe,0.699,0.883,1,-4.172,1,0.0491,0.0133,0.0089,0.0679,0.621,125.946
Just Dance Unlimited,2ZSCy3P1QzpJySCWA6NRIU,I Was Made For Lovin' You,KISS,Dynasty (Remastered Version),23/03/1979,day,FALSE,271240,0,https://open.spotify.com/track/2ZSCy3P1QzpJySCWA6NRIU,0.768,0.852,4,-6.215,1,0.038,0.213,7.45E-05,0.0723,0.867,128.374
Just Dance Unlimited,3b0EOvScbZUc0qJx0E1L2z,I Want You Back,The Jackson 5,Diana Ross Presents The Jackson 5,18/12/1969,day,FALSE,176333,0,https://open.spotify.com/track/3b0EOvScbZUc0qJx0E1L2z,0.639,0.548,8,-13.534,1,0.0394,0.29,9.68E-05,0.366,0.887,98.359
Just Dance Unlimited,6RVevoPzbGygqvm6LxHAuf,Hot Stuff,Donna Summer,The Dance Collection,01/01/1987,day,FALSE,400440,0,https://open.spotify.com/track/6RVevoPzbGygqvm6LxHAuf,0.797,0.738,0,-13.87,1,0.0341,0.00254,0.132,0.0433,0.964,120.494
Just Dance Unlimited,3P2zU7fEjnZRunH124QnJL,That's the Way (I Like It) - Edit,KC & The Sunshine Band,The Very Best of KC & the Sunshine Band,16/02/1998,day,FALSE,183666,42,https://open.spotify.com/track/3P2zU7fEjnZRunH124QnJL,0.656,0.9,5,-9.583,0,0.0354,0.0791,0.00142,0.354,0.947,108.698
Just Dance Unlimited,0a4agFmqHXxcZl1nho1BxM,Heart Of Glass - Special Mix,Blondie,Best Of Blondie,31/10/1981,day,FALSE,275733,70,https://open.spotify.com/track/0a4agFmqHXxcZl1nho1BxM,0.694,0.577,4,-14.63,1,0.0308,0.015,0.00836,0.0853,0.845,114.478
Just Dance Unlimited,1dzQoRqT5ucxXVaAhTcT0J,Just Dance,Lady Gaga & Colby O'Donis,The Fame,01/01/2008,day,FALSE,241933,78,https://open.spotify.com/track/1dzQoRqT5ucxXVaAhTcT0J,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26E-05,0.181,0.745,118.992
Just Dance Unlimited,0iGckQFyv6svOfAbAY9aWJ,Hot N Cold,Katy Perry,One Of The Boys,17/06/2008,day,FALSE,220226,74,https://open.spotify.com/track/0iGckQFyv6svOfAbAY9aWJ,0.706,0.841,7,-3.956,1,0.0418,7.95E-05,0,0.0688,0.861,132.032
Just Dance Unlimited,3AszgPDZd9q0DpDFt4HFBy,Hey Ya!,Outkast,The Way You Move / Hey Ya!,2003,year,FALSE,239240,64,https://open.spotify.com/track/3AszgPDZd9q0DpDFt4HFBy,0.715,0.97,0,-2.206,1,0.0648,0.0644,0.000156,0.205,0.963,79.504
Just Dance Unlimited,2jJ2OyPniCS1a16Ghw8vZo,Idealistic,Digitalism,Idealism,09/05/2007,day,FALSE,250693,0,https://open.spotify.com/track/2jJ2OyPniCS1a16Ghw8vZo,0.605,0.805,0,-6.134,0,0.0436,0.0131,0.0705,0.453,0.369,128.954
Just Dance Unlimited,2BB8RMtmefLa4XrkNGwN5p,Lollipop,MIKA,Life In Cartoon Motion,01/01/2007,day,FALSE,183533,0,https://open.spotify.com/track/2BB8RMtmefLa4XrkNGwN5p,0.7,0.623,1,-5.351,1,0.0789,0.0376,1.03E-05,0.133,0.865,95.992
Just Dance Unlimited,3WXihZyREYjtzDjTfArJN2,"Hungarian Dance No.5 In G Minor, WoO 1 No. 5","Johannes Brahms, Wiener Philharmoniker & Claudio Abbado",Brahms: 21 Hungarian Dances,01/01/1984,day,FALSE,138706,0,https://open.spotify.com/track/3WXihZyREYjtzDjTfArJN2,0.358,0.167,7,-16,0,0.0354,0.899,0.96,0.103,0.601,144.561
Just Dance Unlimited,49sMsFUxaaGDlaKZNBfVSd,The Ketchup Song (Asereje) - Spanish Version,Las Ketchup,Hijas Del Tomate,30/07/2002,day,FALSE,211893,0,https://open.spotify.com/track/49sMsFUxaaGDlaKZNBfVSd,0.587,0.905,6,-8.608,1,0.11,0.00973,0.000379,0.122,0.898,184.931
Just Dance Unlimited,59wpu37k02o2UGZIPpcSPd,Jai Ho! (You Are My Destiny),"A.R. Rahman, The Pussycat Dolls & Nicole Scherzinger",Jai Ho! (You Are My Destiny),01/01/2009,day,FALSE,222400,0,https://open.spotify.com/track/59wpu37k02o2UGZIPpcSPd,0.657,0.941,8,-3.919,0,0.061,0.0476,0,0.0797,0.879,136.202
Just Dance Unlimited,6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Britney Spears,Oops!... I Did It Again,16/05/2000,day,FALSE,211160,79,https://open.spotify.com/track/6naxalmIoLFWR0siv8dnQQ,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77E-05,0.355,0.894,95.053
Just Dance Unlimited,14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,Katy Perry,One Of The Boys,17/06/2008,day,FALSE,179640,75,https://open.spotify.com/track/14iN3o8ptQ8cFVZTEmyQRV,0.699,0.76,5,-3.173,1,0.0677,0.00223,0,0.132,0.696,129.996
