player_name,time,time_in_seconds,date,video,level,difficulty,url
Hovezipwn,0m 50s,50,14-Nov-21,https://www.speedrun.com/ge60fps/run/yo6gpvdy,Train,Agent,https://www.speedrun.com/ge60fps/level/Train
CJs,1m 01s,61,12-Jan-21,https://www.speedrun.com/ge60fps/run/mk7l963y,Train,Agent,https://www.speedrun.com/ge60fps/level/Train
DondeluceGamingTTV,1m 16s,76,21-Sep-21,https://www.speedrun.com/ge60fps/run/yvo8j6oz,Train,Agent,https://www.speedrun.com/ge60fps/level/Train
DeloreanWc,1m 27s,87,20-Aug-20,https://www.speedrun.com/ge60fps/run/mrkpljgy,Train,Agent,https://www.speedrun.com/ge60fps/level/Train
DuskyLW,1m 14s,74,31-Aug-20,https://www.speedrun.com/ge60fps/run/y4wp8p3m,Train,Secret Agent,https://www.speedrun.com/ge60fps/level/Train
Acadie,1m 15s,75,20-Sep-20,https://www.speedrun.com/ge60fps/run/me47lxqy,Train,Secret Agent,https://www.speedrun.com/ge60fps/level/Train
Retroflex,1m 17s,77,16-Oct-21,https://www.speedrun.com/ge60fps/run/z1xn2dgm,Train,Secret Agent,https://www.speedrun.com/ge60fps/level/Train
DuskyLW,1m 38s,98,28-Dec-20,https://www.speedrun.com/ge60fps/run/y91g502m,Train,00 Agent,https://www.speedrun.com/ge60fps/level/Train
Herppaderpp,0m 47s,47,10-Oct-20,https://www.speedrun.com/ge60fps/run/y6r5w76y,Jungle,Agent,https://www.speedrun.com/ge60fps/level/Jungle
DuskyLW,0m 48s,48,20-Aug-19,https://www.speedrun.com/ge60fps/run/yv64r04z,Jungle,Agent,https://www.speedrun.com/ge60fps/level/Jungle
Retroflex,0m 49s,49,10-Oct-21,https://www.speedrun.com/ge60fps/run/yo60r17y,Jungle,Agent,https://www.speedrun.com/ge60fps/level/Jungle
APBGamerPlay,0m 50s,50,21-Feb-21,https://www.speedrun.com/ge60fps/run/m3nxj96y,Jungle,Agent,https://www.speedrun.com/ge60fps/level/Jungle
erikthedirector,0m 55s,55,01-Oct-20,https://www.speedrun.com/ge60fps/run/yj63opnz,Jungle,Agent,https://www.speedrun.com/ge60fps/level/Jungle
DondeluceGamingTTV,1m 04s,64,21-Sep-21,https://www.speedrun.com/ge60fps/run/mk5v98xm,Jungle,Agent,https://www.speedrun.com/ge60fps/level/Jungle
CJs,1m 07s,67,12-Jan-21,https://www.speedrun.com/ge60fps/run/me9v8rqz,Jungle,Agent,https://www.speedrun.com/ge60fps/level/Jungle
Acadie,0m 48s,48,12-Aug-21,https://www.speedrun.com/ge60fps/run/y27xgdjz,Jungle,Secret Agent,https://www.speedrun.com/ge60fps/level/Jungle
DuskyLW,0m 49s,49,20-Aug-19,https://www.speedrun.com/ge60fps/run/yw8e36py,Jungle,Secret Agent,https://www.speedrun.com/ge60fps/level/Jungle
Acadie,0m 48s,48,13-Aug-21,https://www.speedrun.com/ge60fps/run/y69d2rqy,Jungle,00 Agent,https://www.speedrun.com/ge60fps/level/Jungle
DuskyLW,0m 49s,49,20-Aug-19,https://www.speedrun.com/ge60fps/run/ylk371kz,Jungle,00 Agent,https://www.speedrun.com/ge60fps/level/Jungle
DuskyLW,3m 53s,233,29-May-20,https://www.speedrun.com/ge60fps/run/y90l07ky,Control,Agent,https://www.speedrun.com/ge60fps/level/Control
Deyrenkenin,4m 18s,258,02-Mar-21,https://www.speedrun.com/ge60fps/run/z50k39ny,Control,Agent,https://www.speedrun.com/ge60fps/level/Control
CJs,4m 24s,264,12-Jan-21,https://www.speedrun.com/ge60fps/run/yo9vje5y,Control,Agent,https://www.speedrun.com/ge60fps/level/Control
Addict_Park,4m 12s,252,03-Feb-21,https://www.speedrun.com/ge60fps/run/zp3318gm,Control,Secret Agent,https://www.speedrun.com/ge60fps/level/Control
APBGamerPlay,4m 21s,261,04-Feb-21,https://www.speedrun.com/ge60fps/run/zqggng1m,Control,Secret Agent,https://www.speedrun.com/ge60fps/level/Control
Addict_Park,4m 18s,258,01-Feb-21,https://www.speedrun.com/ge60fps/run/y9n16nnz,Control,00 Agent,https://www.speedrun.com/ge60fps/level/Control
JDBlack721,4m 25s,265,27-Jan-21,https://www.speedrun.com/ge60fps/run/y665ogpy,Control,00 Agent,https://www.speedrun.com/ge60fps/level/Control
DuskyLW,0m 58s,58,29-Nov-18,https://www.speedrun.com/ge60fps/run/zgw3pqvy,Caverns,Agent,https://www.speedrun.com/ge60fps/level/Caverns
SleeperJohns,0m 58s,58,27-Mar-20,https://www.speedrun.com/ge60fps/run/z15dg07y,Caverns,Agent,https://www.speedrun.com/ge60fps/level/Caverns
Acadie,0m 58s,58,03-Nov-20,https://www.speedrun.com/ge60fps/run/z5drpjdm,Caverns,Agent,https://www.speedrun.com/ge60fps/level/Caverns
Onslatt,0m 59s,59,18-Nov-20,https://www.speedrun.com/ge60fps/run/y2dee36z,Caverns,Agent,https://www.speedrun.com/ge60fps/level/Caverns
Deyrenkenin,0m 59s,59,03-Aug-21,https://www.speedrun.com/ge60fps/run/me48ow0y,Caverns,Agent,https://www.speedrun.com/ge60fps/level/Caverns
Retroflex,0m 59s,59,18-Aug-21,https://www.speedrun.com/ge60fps/run/yo633o0y,Caverns,Agent,https://www.speedrun.com/ge60fps/level/Caverns
Toad_N64,1m 02s,62,03-Dec-21,https://www.speedrun.com/ge60fps/run/zq0kqx5y,Caverns,Agent,https://www.speedrun.com/ge60fps/level/Caverns
Saber64,1m 03s,63,02-Jul-21,https://www.speedrun.com/ge60fps/run/y6d82rpm,Caverns,Agent,https://www.speedrun.com/ge60fps/level/Caverns
DondeluceGamingTTV,1m 05s,65,21-Sep-21,https://www.speedrun.com/ge60fps/run/z07n36oy,Caverns,Agent,https://www.speedrun.com/ge60fps/level/Caverns
CJs,1m 06s,66,12-Jan-21,https://www.speedrun.com/ge60fps/run/zp3n4ovm,Caverns,Agent,https://www.speedrun.com/ge60fps/level/Caverns
Herppaderpp,1m 08s,68,19-Dec-20,https://www.speedrun.com/ge60fps/run/y8rgq3wm,Caverns,Secret Agent,https://www.speedrun.com/ge60fps/level/Caverns
erikthedirector,1m 37s,97,26-Nov-20,https://www.speedrun.com/ge60fps/run/me6l7x0z,Caverns,Secret Agent,https://www.speedrun.com/ge60fps/level/Caverns
Acadie,1m 31s,91,03-Jun-21,https://www.speedrun.com/ge60fps/run/y47rowqy,Caverns,00 Agent,https://www.speedrun.com/ge60fps/level/Caverns
APBGamerPlay,1m 34s,94,07-Mar-21,https://www.speedrun.com/ge60fps/run/z5083wgy,Caverns,00 Agent,https://www.speedrun.com/ge60fps/level/Caverns
erikthedirector,2m 51s,171,06-Dec-20,https://www.speedrun.com/ge60fps/run/m75n8v0z,Caverns,00 Agent,https://www.speedrun.com/ge60fps/level/Caverns
DuskyLW,0m 33s,33,06-Apr-18,https://www.speedrun.com/ge60fps/run/yokvpd7z,Cradle,Agent,https://www.speedrun.com/ge60fps/level/Cradle
Kierkan,0m 33s,33,29-Jun-20,https://www.speedrun.com/ge60fps/run/y8266gwy,Cradle,Agent,https://www.speedrun.com/ge60fps/level/Cradle
darkstar12,0m 33s,33,21-Nov-20,https://www.speedrun.com/ge60fps/run/zq4ew55m,Cradle,Agent,https://www.speedrun.com/ge60fps/level/Cradle
Retroflex,0m 33s,33,11-Jul-21,https://www.speedrun.com/ge60fps/run/mr1pn02z,Cradle,Agent,https://www.speedrun.com/ge60fps/level/Cradle
Lazyturtle,0m 35s,35,31-Jul-21,https://www.speedrun.com/ge60fps/run/y937jkny,Cradle,Agent,https://www.speedrun.com/ge60fps/level/Cradle
CJs,0m 48s,48,12-Jan-21,https://www.speedrun.com/ge60fps/run/z50576jy,Cradle,Agent,https://www.speedrun.com/ge60fps/level/Cradle
darkstar12,0m 34s,34,21-Nov-20,https://www.speedrun.com/ge60fps/run/z09n5k4z,Cradle,Secret Agent,https://www.speedrun.com/ge60fps/level/Cradle
Retroflex,0m 37s,37,28-Jul-21,https://www.speedrun.com/ge60fps/run/y479p4qy,Cradle,00 Agent,https://www.speedrun.com/ge60fps/level/Cradle
APBGamerPlay,0m 42s,42,29-Mar-21,https://www.speedrun.com/ge60fps/run/znol8kly,Cradle,00 Agent,https://www.speedrun.com/ge60fps/level/Cradle
alkamaass,0m 46s,46,27-Jan-21,https://www.speedrun.com/ge60fps/run/mk730w1y,Cradle,00 Agent,https://www.speedrun.com/ge60fps/level/Cradle
erikthedirector,1m 00s,60,06-Dec-20,https://www.speedrun.com/ge60fps/run/z09d6k4z,Cradle,00 Agent,https://www.speedrun.com/ge60fps/level/Cradle
AlanUranus,1m 14s,74,09-Nov-20,https://www.speedrun.com/ge60fps/run/yj6xq0oz,Cradle,00 Agent,https://www.speedrun.com/ge60fps/level/Cradle
Finchy,1m 16s,76,02-Dec-21,https://www.speedrun.com/ge60fps/run/zxl9n6kz,Aztec,Agent,https://www.speedrun.com/ge60fps/level/Aztec
Acadie,1m 19s,79,17-Jul-21,https://www.speedrun.com/ge60fps/run/mrn1l94y,Aztec,Agent,https://www.speedrun.com/ge60fps/level/Aztec
DuskyLW,1m 20s,80,29-Jul-20,https://www.speedrun.com/ge60fps/run/z05062em,Aztec,Agent,https://www.speedrun.com/ge60fps/level/Aztec
Deyrenkenin,2m 54s,174,14-Mar-21,https://www.speedrun.com/ge60fps/run/zqg2w31m,Aztec,Agent,https://www.speedrun.com/ge60fps/level/Aztec
CJs,3m 13s,193,13-Jan-21,https://www.speedrun.com/ge60fps/run/zp3n2w8m,Aztec,Agent,https://www.speedrun.com/ge60fps/level/Aztec
Acadie,1m 27s,87,07-Jul-21,https://www.speedrun.com/ge60fps/run/y27xg5jz,Aztec,Secret Agent,https://www.speedrun.com/ge60fps/level/Aztec
Finchy,1m 27s,87,02-Dec-21,https://www.speedrun.com/ge60fps/run/mejv01qy,Aztec,Secret Agent,https://www.speedrun.com/ge60fps/level/Aztec
DuskyLW,1m 29s,89,31-Aug-20,https://www.speedrun.com/ge60fps/run/zqwx761z,Aztec,Secret Agent,https://www.speedrun.com/ge60fps/level/Aztec
Acadie,1m 29s,89,07-Jul-21,https://www.speedrun.com/ge60fps/run/yvo1p6xz,Aztec,00 Agent,https://www.speedrun.com/ge60fps/level/Aztec
DuskyLW,1m 30s,90,18-Aug-20,https://www.speedrun.com/ge60fps/run/yv6k2p4z,Aztec,00 Agent,https://www.speedrun.com/ge60fps/level/Aztec
Herppaderpp,12m 15s,735,17-Aug-20,https://www.speedrun.com/ge60fps/run/zgw0n40y,Aztec,00 Agent,https://www.speedrun.com/ge60fps/level/Aztec
DuskyLW,0m 43s,43,14-Feb-20,https://www.speedrun.com/ge60fps/run/z15dpggy,Egyptian,Agent,https://www.speedrun.com/ge60fps/level/Egyptian
Acadie,0m 44s,44,30-Sep-20,https://www.speedrun.com/ge60fps/run/y939802y,Egyptian,Agent,https://www.speedrun.com/ge60fps/level/Egyptian
Retroflex,0m 45s,45,06-Mar-22,https://www.speedrun.com/ge60fps/run/yvq5qnem,Egyptian,Agent,https://www.speedrun.com/ge60fps/level/Egyptian
jgn,0m 50s,50,29-Jan-21,https://www.speedrun.com/ge60fps/run/y9n1o2kz,Egyptian,Agent,https://www.speedrun.com/ge60fps/level/Egyptian
CJs,1m 07s,67,13-Jan-21,https://www.speedrun.com/ge60fps/run/z18d2lgy,Egyptian,Agent,https://www.speedrun.com/ge60fps/level/Egyptian
Addict_Park,0m 44s,44,02-Oct-21,https://www.speedrun.com/ge60fps/run/m77310wm,Egyptian,Secret Agent,https://www.speedrun.com/ge60fps/level/Egyptian
APBGamerPlay,0m 45s,45,27-Feb-21,https://www.speedrun.com/ge60fps/run/yw0r0x9m,Egyptian,Secret Agent,https://www.speedrun.com/ge60fps/level/Egyptian
Addict_Park,0m 44s,44,12-Oct-21,https://www.speedrun.com/ge60fps/run/yo60o81y,Egyptian,00 Agent,https://www.speedrun.com/ge60fps/level/Egyptian
APBGamerPlay,0m 45s,45,10-Mar-21,https://www.speedrun.com/ge60fps/run/y42l28qm,Egyptian,00 Agent,https://www.speedrun.com/ge60fps/level/Egyptian
Lazyturtle,0m 50s,50,19-Feb-21,https://www.speedrun.com/ge60fps/run/yd9dk6xz,Egyptian,00 Agent,https://www.speedrun.com/ge60fps/level/Egyptian
AlanUranus,0m 58s,58,06-Nov-20,https://www.speedrun.com/ge60fps/run/m75w5e5z,Egyptian,00 Agent,https://www.speedrun.com/ge60fps/level/Egyptian
